trade_date,ts_code,open,high,low,close,pre_close,change,pct_chg,vol,amount
20211215,600185.SH,7.44,7.64,7.35,7.43,7.45,-0.02,-0.2685,441545.71,330175.075
20211214,600185.SH,7.18,7.64,7.12,7.45,7.18,0.27,3.7604,628888.72,468105.843
20211213,600185.SH,6.88,7.29,6.88,7.18,6.9,0.28,4.058,591255.09,422912.143
20211210,600185.SH,6.69,7.07,6.62,6.9,6.73,0.17,2.526,590364.8,407261.774
20211209,600185.SH,6.66,6.78,6.62,6.73,6.66,0.07,1.0511,249081.73,167420.228
20211208,600185.SH,6.66,6.71,6.59,6.66,6.66,0.0,0.0,192282.0,127978.428
20211207,600185.SH,6.79,6.86,6.54,6.66,6.7,-0.04,-0.597,292695.4,195356.377
20211206,600185.SH,6.76,6.88,6.68,6.7,6.69,0.01,0.1495,252067.48,170866.964
20211203,600185.SH,6.64,6.79,6.63,6.69,6.67,0.02,0.2999,162269.33,108870.107
20211202,600185.SH,6.75,6.8,6.65,6.67,6.75,-0.08,-1.1852,172731.74,115969.5
20211201,600185.SH,6.69,6.83,6.62,6.75,6.68,0.07,1.0479,235579.23,158917.256
20211130,600185.SH,6.55,6.84,6.55,6.68,6.53,0.15,2.2971,302373.28,202392.776
20211129,600185.SH,6.59,6.68,6.48,6.53,6.76,-0.23,-3.4024,326840.01,213997.042
20211126,600185.SH,6.88,6.96,6.74,6.76,6.87,-0.11,-1.6012,304061.97,207946.943
20211125,600185.SH,6.69,7.05,6.62,6.87,6.69,0.18,2.6906,516104.1,353540.334
20211124,600185.SH,6.35,6.75,6.28,6.69,6.39,0.3,4.6948,550683.55,360919.962
20211123,600185.SH,6.13,6.45,6.08,6.39,6.15,0.24,3.9024,499455.91,315713.628
20211122,600185.SH,6.2,6.2,6.1,6.15,6.2,-0.05,-0.8065,208536.86,127997.862
20211119,600185.SH,6.15,6.3,6.0,6.2,6.15,0.05,0.813,344989.01,212053.294
20211118,600185.SH,6.2,6.23,6.1,6.15,6.21,-0.06,-0.9662,204155.86,125571.835
20211117,600185.SH,6.26,6.28,6.18,6.21,6.23,-0.02,-0.321,134260.23,83445.707
20211116,600185.SH,6.27,6.34,6.2,6.23,6.3,-0.07,-1.1111,174825.28,109474.924
20211115,600185.SH,6.22,6.37,6.07,6.3,6.24,0.06,0.9615,266346.0,165789.223
20211112,600185.SH,6.36,6.47,6.23,6.24,6.46,-0.22,-3.4056,358907.61,225977.128
20211111,600185.SH,6.21,6.53,6.17,6.46,6.15,0.31,5.0407,500496.29,319959.916
20211110,600185.SH,6.11,6.19,5.93,6.15,6.11,0.04,0.6547,275072.48,166846.199
20211109,600185.SH,6.07,6.16,6.06,6.11,6.09,0.02,0.3284,168555.49,102863.229
20211108,600185.SH,6.14,6.24,6.02,6.09,6.14,-0.05,-0.8143,222582.02,135666.578
20211105,600185.SH,6.42,6.44,6.12,6.14,6.45,-0.31,-4.8062,421138.41,262214.862
20211104,600185.SH,6.52,6.53,6.4,6.45,6.52,-0.07,-1.0736,196389.42,126456.329
20211103,600185.SH,6.55,6.56,6.42,6.52,6.5,0.02,0.3077,155469.1,100937.269
20211102,600185.SH,6.76,6.85,6.38,6.5,6.78,-0.28,-4.1298,276862.11,182186.82
20211101,600185.SH,6.69,6.96,6.58,6.78,6.71,0.07,1.0432,188703.42,128308.634
20211029,600185.SH,6.77,6.85,6.66,6.71,6.67,0.04,0.5997,182634.59,122882.076
20211028,600185.SH,7.03,7.08,6.61,6.67,7.08,-0.41,-5.791,340799.5,230743.431
20211027,600185.SH,7.28,7.3,6.98,7.08,7.3,-0.22,-3.0137,344848.77,244759.247
20211026,600185.SH,7.5,7.54,7.23,7.3,7.49,-0.19,-2.5367,214405.97,157994.609
20211025,600185.SH,7.26,7.64,7.08,7.49,7.47,0.02,0.2677,284521.75,210662.533
20211022,600185.SH,7.5,7.85,7.47,7.47,7.51,-0.04,-0.5326,338521.44,258488.069
20211021,600185.SH,7.34,7.68,7.29,7.51,7.3,0.21,2.8767,360510.78,271454.519
20211020,600185.SH,7.27,7.45,7.13,7.3,7.29,0.01,0.1372,223648.37,163113.114
20211019,600185.SH,7.16,7.35,7.05,7.29,7.19,0.1,1.3908,247333.65,178243.49
20211018,600185.SH,7.78,7.79,7.15,7.19,7.79,-0.6,-7.7022,642251.91,468473.292
20211015,600185.SH,7.51,8.0,7.48,7.79,7.58,0.21,2.7704,433300.02,338820.382
20211014,600185.SH,7.3,7.7,7.24,7.58,7.23,0.35,4.8409,458397.74,344102.156
20211013,600185.SH,7.3,7.33,7.1,7.23,7.29,-0.06,-0.823,202764.06,145706.79
20211012,600185.SH,7.25,7.46,7.18,7.29,7.25,0.04,0.5517,319280.55,233270.477
20211011,600185.SH,7.25,7.34,7.14,7.25,7.25,0.0,0.0,194243.25,140574.069
20211008,600185.SH,7.33,7.44,7.19,7.25,7.26,-0.01,-0.1377,248941.79,181549.285
20210930,600185.SH,7.18,7.33,7.16,7.26,7.09,0.17,2.3977,226162.04,163784.959
20210929,600185.SH,7.44,7.45,7.08,7.09,7.48,-0.39,-5.2139,323429.17,233519.554
20210928,600185.SH,7.43,7.58,7.33,7.48,7.29,0.19,2.6063,353403.4,263121.412
20210927,600185.SH,7.62,7.74,7.2,7.29,7.67,-0.38,-4.9544,444379.73,329644.334
20210924,600185.SH,7.81,7.93,7.67,7.67,7.76,-0.09,-1.1598,219250.86,170870.299
20210923,600185.SH,7.82,8.07,7.72,7.76,7.8,-0.04,-0.5128,279542.57,220304.677
20210922,600185.SH,7.76,7.98,7.39,7.8,8.0,-0.2,-2.5,277602.75,216883.481
20210917,600185.SH,7.93,8.15,7.89,8.0,7.87,0.13,1.6518,288856.64,231906.366
20210916,600185.SH,8.36,8.5,7.86,7.87,8.42,-0.55,-6.5321,582617.09,470370.253
20210915,600185.SH,8.4,8.48,8.18,8.42,8.4,0.02,0.2381,333870.63,278287.848
20210914,600185.SH,8.59,8.74,8.35,8.4,8.55,-0.15,-1.7544,423143.5,360750.997
20210913,600185.SH,8.61,8.88,8.48,8.55,8.81,-0.26,-2.9512,616269.54,532392.445
20210910,600185.SH,9.23,9.32,8.77,8.81,9.22,-0.41,-4.4469,687295.5,618047.141
20210909,600185.SH,8.66,9.43,8.66,9.22,8.64,0.58,6.713,1031469.16,931232.026
20210908,600185.SH,8.72,8.83,8.51,8.64,8.98,-0.34,-3.7862,804434.97,698300.296
20210907,600185.SH,9.08,9.33,8.69,8.98,9.65,-0.67,-6.943,1464946.99,1287779.087
20210906,600185.SH,10.0,10.17,9.65,9.65,10.72,-1.07,-9.9813,670138.0,652123.048
20210903,600185.SH,10.08,10.98,9.92,10.72,10.1,0.62,6.1386,962786.1,1011691.09
20210902,600185.SH,9.55,10.32,9.4,10.1,9.52,0.58,6.0924,638791.17,628442.238
20210901,600185.SH,9.56,9.83,9.25,9.52,9.51,0.01,0.1052,608914.99,582016.715
20210831,600185.SH,9.97,9.99,9.28,9.51,9.85,-0.34,-3.4518,706845.69,672202.65
20210830,600185.SH,10.16,10.39,9.7,9.85,10.16,-0.31,-3.0512,536823.1,533183.751
20210827,600185.SH,10.43,10.47,10.06,10.16,10.38,-0.22,-2.1195,474581.03,483245.924
20210826,600185.SH,10.33,10.59,10.29,10.38,10.46,-0.08,-0.7648,452539.24,470956.315
20210825,600185.SH,10.14,10.7,9.93,10.46,10.01,0.45,4.4955,713068.0,734076.52
20210824,600185.SH,9.29,10.16,9.29,10.01,9.29,0.72,7.7503,603357.99,596177.793
20210823,600185.SH,9.54,9.54,9.11,9.29,9.39,-0.1,-1.065,541310.41,502748.36
20210820,600185.SH,9.38,9.54,9.13,9.39,9.38,0.01,0.1066,516924.76,482383.192
20210819,600185.SH,9.18,9.55,8.91,9.38,9.01,0.37,4.1065,771968.37,715458.423
20210818,600185.SH,8.91,9.35,8.71,9.01,8.8,0.21,2.3864,717880.46,654057.41
20210817,600185.SH,8.88,9.23,8.69,8.8,9.02,-0.22,-2.439,1287974.23,1153147.04
20210816,600185.SH,8.05,9.02,8.05,9.02,8.2,0.82,10.0,1378469.81,1218188.001
20210813,600185.SH,7.89,8.32,7.85,8.2,7.82,0.38,4.8593,716307.93,581387.699
20210812,600185.SH,7.89,8.0,7.76,7.82,7.96,-0.14,-1.7588,439989.19,345304.206
20210811,600185.SH,8.06,8.26,7.92,7.96,8.09,-0.13,-1.6069,398065.66,321245.396
20210810,600185.SH,8.07,8.38,8.03,8.09,8.08,0.01,0.1238,348200.16,284131.796
20210809,600185.SH,8.2,8.27,7.92,8.08,8.27,-0.19,-2.2975,482941.46,390839.793
20210806,600185.SH,8.25,8.43,8.1,8.27,8.4,-0.13,-1.5476,457168.37,375162.768
20210805,600185.SH,8.54,8.68,8.3,8.4,8.47,-0.07,-0.8264,693240.51,588454.128
20210804,600185.SH,8.43,8.54,8.32,8.47,8.43,0.04,0.4745,489342.28,412999.632
20210803,600185.SH,8.03,8.8,7.95,8.43,8.0,0.43,5.375,1017586.7,858843.759
20210802,600185.SH,7.41,8.15,7.21,8.0,7.46,0.54,7.2386,724146.81,567899.574
20210730,600185.SH,7.3,7.68,7.28,7.46,7.31,0.15,2.052,402108.7,301089.903
20210729,600185.SH,7.15,7.49,7.07,7.31,7.08,0.23,3.2486,420222.45,305915.154
20210728,600185.SH,7.34,7.44,6.92,7.08,7.4,-0.32,-4.3243,519966.62,368616.34
20210727,600185.SH,8.0,8.18,7.32,7.4,8.09,-0.69,-8.529,784100.89,603329.486
20210726,600185.SH,7.9,8.24,7.76,8.09,8.06,0.03,0.3722,886815.57,711469.741
20210723,600185.SH,7.53,8.06,7.51,8.06,7.33,0.73,9.9591,1363601.09,1078331.939
20210722,600185.SH,7.18,7.46,7.09,7.33,7.14,0.19,2.6611,374108.28,272267.037
20210721,600185.SH,7.22,7.27,7.1,7.14,7.21,-0.07,-0.9709,206544.77,147661.651
20210720,600185.SH,7.18,7.29,7.08,7.21,7.2,0.01,0.1389,169536.41,121554.03
20210719,600185.SH,7.4,7.4,7.16,7.2,7.41,-0.21,-2.834,286492.88,206550.024
20210716,600185.SH,7.16,7.48,7.12,7.41,7.18,0.23,3.2033,423836.74,312106.781
20210715,600185.SH,7.12,7.23,7.01,7.18,7.21,-0.03,-0.4161,248403.72,177262.515
20210714,600185.SH,7.37,7.5,7.21,7.21,7.43,-0.22,-2.961,296260.07,216626.475
20210713,600185.SH,7.29,7.65,7.18,7.43,7.25,0.18,2.4828,485839.17,362626.385
20210712,600185.SH,7.47,7.47,7.21,7.25,7.4,-0.15,-2.027,292354.36,213850.345
20210709,600185.SH,7.2,7.43,7.06,7.4,7.2,0.2,2.7778,303112.05,220585.995
20210708,600185.SH,7.28,7.37,7.15,7.2,7.3,-0.1,-1.3699,193737.23,140099.419
20210707,600185.SH,7.23,7.35,7.12,7.3,7.3,0.0,0.0,214456.06,155313.134
20210706,600185.SH,7.15,7.36,7.04,7.3,7.11,0.19,2.6723,302991.33,218405.098
20210705,600185.SH,6.8,7.12,6.77,7.11,6.94,0.17,2.4496,279549.6,195487.609
20210702,600185.SH,7.38,7.38,6.9,6.94,7.4,-0.46,-6.2162,409716.77,289070.433
20210701,600185.SH,7.37,7.49,7.27,7.4,7.37,0.03,0.4071,255187.56,187774.482
20210630,600185.SH,7.38,7.51,7.34,7.37,7.38,-0.01,-0.1355,220363.9,163168.595
20210629,600185.SH,7.55,7.59,7.37,7.38,7.51,-0.13,-1.731,293390.0,219338.258
20210628,600185.SH,8.1,8.1,7.5,7.51,8.01,-0.5,-6.2422,606486.84,463334.014
20210625,600185.SH,8.01,8.14,7.99,8.01,8.1,-0.09,-1.1111,260161.81,209339.389
20210624,600185.SH,8.04,8.23,7.96,8.1,8.06,0.04,0.4963,344020.17,278305.483
20210623,600185.SH,7.98,8.13,7.93,8.06,7.98,0.08,1.0025,313352.79,251936.769
20210622,600185.SH,8.2,8.28,7.92,7.98,8.22,-0.24,-2.9197,421856.03,339501.664
20210621,600185.SH,7.81,8.38,7.74,8.22,7.95,0.27,3.3962,631204.31,512661.085
20210618,600185.SH,8.41,8.47,7.76,7.95,8.48,-0.53,-6.25,798790.49,648644.988
20210617,600185.SH,8.06,8.6,7.89,8.48,8.05,0.43,5.3416,751252.97,622973.533
20210616,600185.SH,8.01,8.33,7.92,8.05,8.02,0.03,0.3741,510052.87,414266.609
20210615,600185.SH,8.0,8.25,7.79,8.02,8.06,-0.04,-0.4963,482153.72,385445.062
20210611,600185.SH,7.62,8.17,7.59,8.06,7.69,0.37,4.8114,572145.24,455154.437
20210610,600185.SH,7.9,7.94,7.63,7.69,7.95,-0.26,-3.2704,482930.03,374395.722
20210609,600185.SH,8.02,8.08,7.83,7.95,8.02,-0.07,-0.8728,236353.51,187344.286
20210608,600185.SH,8.12,8.32,7.92,8.02,8.12,-0.1,-1.2315,407771.79,328833.658
20210607,600185.SH,7.86,8.26,7.83,8.12,7.86,0.26,3.3079,510036.5,413135.51
20210604,600185.SH,7.99,8.09,7.81,7.86,7.94,-0.08,-1.0076,349126.36,275663.586
20210603,600185.SH,7.71,8.08,7.68,7.94,7.72,0.22,2.8497,575526.26,455993.321
20210602,600185.SH,7.85,7.96,7.66,7.72,7.88,-0.16,-2.0305,447487.64,348331.883
20210601,600185.SH,8.18,8.23,7.8,7.88,8.16,-0.28,-3.4314,678645.1,539582.065
20210531,600185.SH,8.2,8.33,8.0,8.16,8.25,-0.09,-1.0909,656774.97,537329.519
20210528,600185.SH,8.59,9.18,8.21,8.25,8.6,-0.35,-4.0698,1055127.47,906798.231
20210527,600185.SH,8.32,8.78,8.2,8.6,8.4,0.2,2.381,782110.48,659693.537
20210526,600185.SH,8.13,8.66,8.13,8.4,8.15,0.25,3.0675,844062.26,707866.994
20210525,600185.SH,8.25,8.39,8.07,8.15,8.18,-0.03,-0.3667,986375.91,811016.911
20210524,600185.SH,7.4,8.18,7.3,8.18,7.44,0.74,9.9462,768004.87,603728.693
20210521,600185.SH,7.31,7.46,7.25,7.44,7.38,0.06,0.813,364812.68,268536.061
20210520,600185.SH,7.59,7.75,7.33,7.38,7.59,-0.21,-2.7668,529948.58,396115.781
20210519,600185.SH,7.53,7.66,7.41,7.59,7.62,-0.03,-0.3937,395373.71,297829.206
20210518,600185.SH,7.33,7.73,7.28,7.62,7.37,0.25,3.3921,682143.2,516284.911
20210517,600185.SH,7.35,7.65,7.12,7.37,7.55,-0.18,-2.3841,804555.06,589668.327
20210514,600185.SH,7.2,7.97,7.17,7.55,7.33,0.22,3.0014,1275435.54,967078.044
20210513,600185.SH,6.85,7.33,6.68,7.33,6.66,0.67,10.0601,1277296.05,909457.199
20210512,600185.SH,6.58,6.76,6.5,6.66,6.72,-0.06,-0.8929,416526.41,275698.583
20210511,600185.SH,6.47,6.86,6.25,6.72,6.49,0.23,3.5439,664418.44,434549.104
20210510,600185.SH,6.52,6.58,6.4,6.49,6.47,0.02,0.3091,264741.25,171819.678
20210507,600185.SH,6.82,6.88,6.47,6.47,6.86,-0.39,-5.6851,510558.71,336260.572
20210506,600185.SH,6.84,7.07,6.72,6.86,6.73,0.13,1.9316,429248.44,295019.753
20210430,600185.SH,7.08,7.16,6.7,6.73,6.97,-0.24,-3.4433,543880.68,374311.761
20210429,600185.SH,6.96,7.12,6.87,6.97,7.03,-0.06,-0.8535,366039.01,255829.394
20210428,600185.SH,6.85,7.21,6.79,7.03,6.79,0.24,3.5346,682699.7,482345.293
20210427,600185.SH,7.0,7.14,6.7,6.79,7.02,-0.23,-3.2764,571944.53,393612.901
20210426,600185.SH,7.2,7.35,6.99,7.02,7.25,-0.23,-3.1724,637810.25,455583.786
20210423,600185.SH,7.49,7.55,7.13,7.25,7.41,-0.16,-2.1592,797145.28,579314.726
20210422,600185.SH,7.73,7.98,7.34,7.41,7.55,-0.14,-1.8543,1285371.47,972905.897
20210421,600185.SH,6.82,7.55,6.81,7.55,6.86,0.69,10.0583,715631.33,521532.675
20210420,600185.SH,6.68,7.08,6.61,6.86,6.69,0.17,2.5411,730057.97,504686.932
20210419,600185.SH,6.65,6.87,6.6,6.69,6.79,-0.1,-1.4728,702557.17,473066.393
20210416,600185.SH,6.36,6.9,6.23,6.79,6.3,0.49,7.7778,1031656.25,686472.731
20210415,600185.SH,6.21,6.66,6.18,6.3,6.22,0.08,1.2862,751217.38,478959.863
20210414,600185.SH,5.83,6.27,5.81,6.22,5.88,0.34,5.7823,823696.57,505553.365
20210413,600185.SH,6.02,6.13,5.82,5.88,6.05,-0.17,-2.8099,394862.88,235605.701
20210412,600185.SH,6.17,6.18,5.99,6.05,6.14,-0.09,-1.4658,494809.78,301322.119
20210409,600185.SH,5.84,6.18,5.83,6.14,5.85,0.29,4.9573,649442.16,392419.755
20210408,600185.SH,5.93,6.0,5.82,5.85,5.94,-0.09,-1.5152,295105.44,173785.974
20210407,600185.SH,5.8,6.05,5.77,5.94,5.81,0.13,2.2375,412683.59,244902.965
20210406,600185.SH,5.71,5.85,5.69,5.81,5.73,0.08,1.3962,236137.79,136565.832
20210402,600185.SH,5.69,5.77,5.67,5.73,5.69,0.04,0.703,183708.92,105001.087
20210401,600185.SH,5.69,5.74,5.66,5.69,5.69,0.0,0.0,147965.34,84195.122
20210331,600185.SH,5.7,5.72,5.66,5.69,5.75,-0.06,-1.0435,182181.72,103705.373
20210330,600185.SH,5.73,5.85,5.66,5.75,5.73,0.02,0.349,288039.66,165788.477
20210329,600185.SH,5.76,5.76,5.7,5.73,5.77,-0.04,-0.6932,182993.45,104833.638
20210326,600185.SH,5.72,5.81,5.72,5.77,5.74,0.03,0.5226,221689.66,127947.65
20210325,600185.SH,5.72,5.85,5.65,5.74,5.73,0.01,0.1745,237453.72,136035.807
20210324,600185.SH,5.75,5.8,5.69,5.73,5.82,-0.09,-1.5464,260342.65,149228.215
20210323,600185.SH,5.76,5.96,5.69,5.82,5.79,0.03,0.5181,376335.09,218824.981
20210322,600185.SH,5.76,5.81,5.67,5.79,5.78,0.01,0.173,313613.15,180499.42
20210319,600185.SH,5.94,5.94,5.68,5.78,6.0,-0.22,-3.6667,691137.49,399919.012
20210318,600185.SH,6.19,6.22,5.98,6.0,6.23,-0.23,-3.6918,650112.99,394752.545
20210317,600185.SH,5.86,6.45,5.84,6.23,5.9,0.33,5.5932,784015.04,484892.225
20210316,600185.SH,5.79,6.04,5.78,5.9,5.79,0.11,1.8998,423794.62,250880.878
20210315,600185.SH,5.69,5.87,5.65,5.79,5.73,0.06,1.0471,331318.13,191791.308
20210312,600185.SH,5.78,5.85,5.72,5.73,5.8,-0.07,-1.2069,338228.11,195248.492
20210311,600185.SH,5.75,5.89,5.69,5.8,5.79,0.01,0.1727,327901.96,189709.065
20210310,600185.SH,5.91,5.91,5.68,5.79,5.8,-0.01,-0.1724,236608.8,136445.127
20210309,600185.SH,5.98,6.01,5.64,5.8,6.0,-0.2,-3.3333,380045.27,221897.922
